gene	TNT RNA 5	TNT RNA 6	TNT RNA 11	TNT RNA 12	TNT RNA 41	TNT RNA 42	TNT RNA 29	TNT RNA 30	TNT RNA 32	TNT RNA 33	TNT RNA 38	TNT RNA 39
CD207	-0.22408875328399294	-0.5052878995473805	-0.24430064894810627	0.7523851149678173	-1.3591970445376644	0.15578673406890484	-0.8979930833877111	0.6757349716674699	-0.5280317749347665	0.5092708143338374	-0.9004190926846004	2.566140662286203
CD209	-0.9864050623617515	1.3999316438632774	-1.038690987413115	0.5917708921861314	-0.5464095303426523	-0.7984196023954834	-1.4464140828747152	1.5545282341579467	-0.7457289631778558	1.0622799798896965	0.3121133991565858	0.641444079311945
CD22	-1.315434821042478	0.8324576372269268	1.4416950663571628	0.1851499605351813	-0.4056082318048748	-0.9202070876939115	-1.4192041653709138	0.14924394219870254	-0.9759306185398202	0.29848808510013747	0.32050944755720595	1.8088407854766837
CD24	0.2429841695025331	-0.6896083005323874	0.3775192620617676	0.6860884255877531	0.6885675629418919	0.12704727346645212	-0.9401268438225258	0.2024506042837183	1.7379742369958138	0.24938708326214853	-0.16704649932989513	-2.515236974417272
CD244	-0.6488458232066369	1.850391905396039	0.9589183770846375	1.0506900261729106	-0.2624995607155307	-0.12454992433590253	-1.7059108105980891	0.5681191363666234	-0.7267361812359134	0.26463739833541766	0.24426183850965086	-1.4684763817732067
CD247	-0.36273167445408894	2.0486905616015805	1.17506847739465	0.09529591534476461	0.3795831597414728	-0.5829523062609965	-2.019182447730856	0.5737490124234803	-0.6771810403313515	0.45235114426131706	-0.8077263487306537	-0.27496445325933105
CD27	0.055242893820421635	1.8427847958171855	0.7891842246282659	0.3739683104933022	0.00612638729793616	-0.42559928421807014	-2.5412958787100357	-0.780177066793003	0.027430937347773708	-0.18414414480281827	0.09739274788913177	0.7390860772299042
CD274	-0.3331360586217254	1.1267111080027064	-0.36130208908088496	1.8918418869429179	0.4158579283598397	-0.05282572493768325	-1.7702422603428942	-0.3199125195038774	-0.4588409465845591	-0.5974754317155299	-0.9588467268169459	1.418170834298651
CD276	0.2854822049810727	2.092894263607834	0.12598829407899143	0.9170646759595213	-0.8981769281839074	-0.4798713633990421	-0.6472506243790374	-1.1044384937774454	-0.37736977108555986	-0.46801097689665305	-1.0443234850848926	1.5980122041790943
CD28	-0.5549804949914182	1.7858335066284745	0.7220496677001491	-1.0210798114291697	0.20349326738943926	0.5453806531204872	-0.7058227033041712	-1.0068745746306251	0.5195177932644159	-1.2074194829967897	-0.8852625164200394	1.605164695669242
CD33	-1.1401195913596343	2.261857809946855	0.11021253807577362	0.45812227350617496	-0.32527779992599454	0.3194476910636357	-0.9249286728057169	0.27837815038814856	-1.8514552051010567	-0.20205258764025355	0.16395149095991748	0.8518639028921424
CD34	-0.8916700199455057	1.422548234719341	-0.6101358304338451	0.7716516587555604	0.6044838635180948	-1.190946229111	-0.7663736129783623	-1.3789070278665392	0.9107169424148024	0.3686046445849499	-0.7790822469706915	1.5391096233131938
CD36	-0.8345742688721833	1.3624202655220259	-0.51122316056153	0.6350317376998594	-0.6528221666494164	0.05048112408304809	-0.8029268246751391	0.7672632968591364	-2.174879327215959	1.0765609630292003	1.1094481384684929	-0.02477977768753356
CD37	-1.0897821388872648	2.0070413203313326	0.7978799045404122	1.2471476432563497	-0.859140049354933	-0.34650361514993655	-1.3866631912798295	0.13088288237545173	-1.1355674684345258	0.29951826114353874	-0.25585646708079696	0.5910429185402011
CD38	0.434296814578225	2.383473103361239	0.5178813730721606	0.8416435358688291	0.43221209504742586	-0.613843475117751	-1.686284890024517	-0.46001146528895714	-0.8113889818322914	0.04233225587274646	-0.15843568096517122	-0.9218746845719489
CD3D	0.31248835078940224	2.095070446794613	1.252232690510742	0.363993979210037	0.6280876667521607	-0.528850085981173	-1.2079143099242606	-0.23137167265067982	-0.613856439232059	0.21129045809524835	-0.5917904892832824	-1.68938059508077
CD3E	-0.7313496986330827	2.2403699113994167	1.1225793562174304	0.13814333887142147	0.2121725337141565	-1.0577580086936573	-1.4294870005491747	0.20905371811814608	0.4335946854105608	0.4335946854105608	-0.39449435423767726	-1.1764191670280895
CD3EAP	0.8714447899743557	-0.04753573206582936	0.6497133139784959	0.48955750852628527	0.07869852394087808	-0.02963801575182171	-0.3746589831781021	-1.960912658159749	1.3484688149020805	-0.08263395351534579	-1.940019599151522	0.997515990500276
CD3G	-1.1641074403882847	1.6347203849677394	0.9549223823153372	-0.05587304347622986	0.1531180851917717	-0.3173985314019315	-1.892328190182205	0.4060843565499836	-0.6284404969600588	0.5626175115919179	-0.9257425732274456	1.2724275550193944
CD4	0.19613637860658203	2.2550125743608382	0.05613268227763833	1.1616312847996315	-1.162939769381727	-1.343788289522317	-0.4111894323547082	-0.2626094835942067	-1.3534977250468143	0.3704076278154194	0.3817959764440366	0.11290817559562807
CD40	0.10919340078667299	1.92735062913512	-0.5381958052461465	1.149423175912091	-0.6764021652475437	-0.38616385818067517	-0.636601498835368	-0.8630473865622872	-0.39392797887392245	0.3575397003485341	-1.5447141455851776	1.4955459323487097
CD40LG	-0.8064079340609532	0.8878859825527348	-0.215096156911299	0.616882312710022	-0.28118443548486366	0.5019472667978977	-1.587905960641608	-0.03294673288570065	1.072299159801151	0.009212058792673368	-1.8312763113589459	1.6665907506888855
CD44	-0.7015478737540801	1.3240477491051992	-0.2542166374246876	1.1376366564920688	-0.7389023816173529	0.15360544965540887	-1.095425315830688	-1.2948460678846454	1.1188152240643163	0.01105466626829921	-1.1792097145781046	1.5189882455042663
CD46	0.06761568392738913	-0.6619506367338334	0.8532131519620575	0.2873496428371	0.5655106623894411	0.7942203346773301	1.1049990204829132	-0.5458126797941428	0.9840593076239704	0.11142029442953903	-1.0884407313465183	-2.4721840504552675
CD47	0.9557890930254072	0.1257982453477746	0.7403207393719683	1.1904019662472383	0.22758458079614333	0.7943746476780305	0.4793943256195695	-0.9035800829431311	0.10905384231629739	0.017486443285238015	-1.4306868129137746	-2.3059369878307483
CD48	0.03624623300697498	1.8701627034046837	0.588545853244088	1.1309151191215492	-0.22930563242893168	-0.04586939213989813	-1.2360135942639017	0.7357022597154338	-1.9518675010309623	0.12040040865127678	-0.05736776337832476	-0.9615486939019805
CD5	-1.5830773995003	1.077443121043538	-0.3681110884338478	0.039500723832954894	0.28437002946415335	1.033140103993899	2.103801934116711	-1.0247504655425503	-0.3975450913886753	-0.13887993772646967	-1.1717397270699232	0.1458477972105102
CD53	-0.6638834018298877	1.8720170843979056	0.21886600895984532	1.920561770028078	-0.6026844392600063	-0.0036872992534813975	-0.8899585661431476	-0.2802221062663679	-1.5802126731580224	0.1498958292823432	-0.5971858388605413	0.45649363210329086
CD55	-0.7527201915225411	1.0179707767724502	0.5845953802091532	0.5656895960464583	-0.6496698129468638	0.11005101743934499	-0.7841439052666269	-0.9360943089368886	0.5680059752499121	-0.801066507310481	-1.231244138457058	2.3086261187231507
CD58	0.13010885199599126	0.29311395756063263	0.338138153673236	0.9662213653794367	0.22924909167556703	0.3663833762187583	-0.6933985212967321	1.3141956443287894	-0.8542785457397953	0.9324013038232452	-0.441320148721893	-2.580814528897203
CD59	-0.25411373277009347	1.7281471194860687	-0.5022793742730296	0.5412944481278	0.4004402103522097	0.5303646466271218	-1.5630833841914629	1.001820103871707	-1.6760980686645937	0.7590780239777983	-1.0587495786908154	0.09317958614728399
CD6	0.5697090589543032	0.8838118305922942	-1.232692901421357	0.3014239239231638	-0.3687502091853778	-0.3602528548372781	-1.1357614113618646	-1.0125395815767653	0.8589297779393197	-0.9642997557497169	0.2280888263601424	2.232333296363123
CD63	-0.19758279202167386	1.3789965338239072	-0.30049576020613217	0.8481730367567019	-0.04513397767837933	0.39112821440035467	-1.34609464954626	1.5607422641474944	-1.7791215272426022	0.7900170121130613	-0.32511310509632835	-0.975515249450131
CD68	0.045438473975693665	1.1228286962335747	-1.1164617701342816	1.1568242448602766	-1.1096486161844625	-1.3385370463489592	-0.7733595255797907	1.2589405602200374	-0.009527705204420646	1.5084812848104157	-0.8159647553601661	0.07098615871207888
CD7	-0.5252816114464457	1.2146956232652883	0.6653318027842859	1.8357909244034072	-0.6133393002715876	-1.6154144594457989	-1.4523379232717801	0.3400380081412382	0.719641009027993	0.3049157278817989	-0.7778345218972378	-0.09620527917115713
CD70	-1.4688616475236338	0.9936203380075027	-0.9218839924521347	1.1174964743059081	-0.6267867745807139	0.20680786296227083	-1.0653579872081411	0.6713878693677775	0.070004345966651	0.36767486838970953	-1.151903411426124	1.8078020541909274
CD74	-0.7913905064681724	1.342245683934831	0.30688475943864924	1.0252962177545895	0.4891757442214899	0.9683688308113195	-1.3714237020263522	-0.0813334437948389	0.08917787688272223	0.4187822837262199	-0.12341603963963638	-2.2723677048408053
CD79A	0.16843909642786503	1.9376365735162215	0.7136826331196398	0.6117334398045041	0.4508046816549576	-0.25227212756107453	-2.2113226845645957	-0.1485288253578047	-0.6588880324791356	-0.06362384671154536	0.6112145999538942	-1.1588755078029265
CD79B	-0.07747433955871232	1.6827706668728577	0.9173418997073551	0.24381310614854187	0.053898689706119406	-0.5363612821414875	-2.3782433426802334	-0.6448212896551491	-0.800565694615593	-0.041402524375350774	0.8472027008794633	0.7338414097121969
CD80	0.01509972573589282	1.4531156851720115	-0.016353052602340767	1.9141108489142105	-0.839461816836469	-0.7623582564500792	-0.9338561654747939	0.02700272348202787	-0.49163912177888086	0.28652611296076486	-1.6544299568928391	1.0022432737704978
CD81	1.1294070080294967	1.1321038700868589	0.8124895371049519	0.9045626716269227	-0.09736622329850857	0.7678570465441787	0.3332724833727364	-1.948293162527465	-0.42375538034061894	-0.13341747359022108	-1.549572305411308	-0.9272880715970407
CD83	0.2595728814325382	1.167929682378823	0.2057513259824519	2.4530883211536687	-1.1293048512119117	-0.5281748545423522	-0.42970982199732666	-0.19855937238355062	-0.45158454970939893	-0.5171617913742269	-1.3938913173563814	0.5620443476276437
CD84	-0.03404194696745971	2.241324811408984	-0.15672436044243843	0.668964971540684	-0.6052598729402253	-0.5342092049576563	-1.2079104437970658	0.729293818172585	-1.8982958418028653	0.43947980280651755	0.1731095968865621	0.1842686700923782
CD86	-0.038297764108796345	1.8368494391195291	-0.7582288845899525	1.196800744605557	-0.35291536100286125	-0.2748570442790086	-0.6862752518080694	0.7647226464372212	-1.9721916939216195	0.14789542887900062	-0.7804782087242715	0.9169759493932615
CD8A	-0.2983631845676854	2.4434592386399254	0.7147795366376797	-0.05063086482593734	-0.4369525381504259	-1.6700674422581872	-1.383157927296903	0.1719116538360888	-0.2507340312641865	0.6117278583706569	-0.09368559890443022	0.24171329978339273
CD8B	0.7724387467055722	1.2295254113736942	-1.2942768174825325	-1.5213638463139634	0.2590960906181552	-0.44867855722452743	1.2095524834261793	-0.21069719969180437	0.008942086191713506	-0.5559168551122337	-1.0779944211088919	1.6293728786186454
CD9	0.4824489233352647	-0.8471085490506313	0.6260969631800418	0.7536107141508742	0.5303773461595092	0.622038270211792	-0.0115019615314587	0.518214524108164	0.4418089827164482	0.49825712301679276	-0.7635733424397093	-2.8506689938571
CD96	-0.30893589251032355	1.5067841002837372	1.6661191551750691	-0.024381261872789713	0.1757443581059817	-0.4087064724184887	-1.9685693881045014	-0.07589932722362713	-0.7059372960921403	1.0944847479151725	0.08611877879839726	-1.0368215020564797
CD97	-0.4350985909109167	1.2149375738219297	0.5394490511797939	2.002468246727511	-0.21687873800693014	0.07423092533028072	-0.6180816805127384	-1.2787747575236188	0.8446712600460996	0.3680961702364471	-1.2819314271647255	-1.2130880332231395
CD99	0.11901056449322521	2.753217415866461	-0.6305221342397898	-0.4120043450046009	-0.2185992283357477	-0.9948690578128755	0.10121254682335164	-0.9424503371639896	-0.6507817099008202	-0.4274825458593028	0.17897971184373807	1.1242891192903788
CDH1	0.9256753130531175	-0.7096998722103689	0.7231759849269382	0.7743152147449147	0.1132766731170116	-0.5914425265902813	-0.025945212390189674	0.9232873256738192	-0.04905937131343217	0.8054034144716729	-0.12598465858643984	-2.7630022848967766
CDH5	-1.0039625014174636	2.612922606169442	-0.06115424686221592	-0.400192029874226	0.267641178191854	-0.5409916849911468	0.22080445410173008	0.038192704828828694	-1.4362704670168935	0.4663398163984731	-0.8855928215739287	0.7222629920455569
CDK1	1.1557965251695839	-0.4429240407155799	1.1827610998725522	0.4641914154570908	0.4922965544411516	0.7591945151444667	-0.0010655192973377603	-2.0804669040271473	0.5739876194119992	0.4231046598157635	-1.2112412083045978	-1.3156347169679412
CDKN1A	-0.7951707943232693	0.8532351197048612	-0.20630136932206325	1.4252085802314507	0.02778433289068292	0.19260258467459587	-1.5871792739284438	1.5060216701046698	-1.5432477859970872	0.9608640983463017	-0.6270363618395922	-0.20678080054210632
CEACAM1	0.8004031538347551	-1.3064554095217151	0.3272934096770083	0.9909554323358717	0.5469043267170555	0.5020221249023972	-1.26566977199647	1.4398079327512352	-0.5859845251551161	0.9818919443397635	-1.0225326065904345	-1.4086360112943646
CEACAM6	0.5778850392370263	-0.7147905023932636	0.43997422238704303	0.9187963740629088	0.6146966052940076	0.8187648887104896	-1.5542018793962231	1.1150795423282558	-0.17431861469213306	0.9390668344505108	-1.324775974097545	-1.6561765358910756
CEACAM8	-0.23533594973687202	-0.5093895435248635	-0.0790951878380828	1.4463943234036623	-1.3122653075264716	0.6361955362951678	-0.98330342539058	1.2386977819023488	0.07711948185772136	-0.6470893755280622	-1.3103492289624974	1.6784208950485262
CEBPB	0.6820372464583259	1.3921541177406949	-0.15030761596390846	1.5081901555214507	-0.9492056341712632	0.028381644116654177	0.2681651306810138	-1.3847022452936006	0.7156494152329957	-0.3392066606454858	-1.9374050538576388	0.16624950018075696
CFB	0.01219234357499596	0.915836032630075	-0.07762157097439551	1.3928830480306544	0.717583318482939	-0.25337882533735157	-0.30179974047950253	-0.9080032145437217	0.6492081733885866	0.43943633656753595	-2.664504087742661	0.07816818640285864
CFD	-1.4962004929407375	2.071344149520676	-0.7186478215788968	0.27315403957366674	-0.30571876258395925	-0.22925900239154282	-1.078423475581799	0.7539697593955647	-0.3280960965057232	0.874383052801948	1.1196895707799217	-0.936194920489114
CFI	-0.573157291928226	1.095927273968634	0.36017814096083217	1.2927213171090515	1.25106452027289	0.8797371269279227	0.18683096971418853	-1.5948237415437236	-1.0737496535897029	-0.6399239933771045	-1.4548949199006493	0.27009025138589365
CFP	-0.4939460001494092	1.7680811100024354	-0.14481514487981337	1.8719366937760542	-0.46076558882596275	-0.5659813823244143	-1.0148013397217681	-0.24234824165247457	-0.6356740316303578	0.20668053071742337	-1.367951638082074	1.079585032770358
CHIT1	-0.7239240407816327	2.001486796440036	-0.32611869385396386	0.5983623517073406	-0.37506691901051736	-1.0114950005670504	-1.6888199873342333	-0.5330997008451165	0.3008717841272016	0.12983423852274337	0.016185883725749098	1.6117832878694502
CHUK	0.9334268426385327	0.44971911448257623	0.9561768919730983	0.8628359503871358	0.24004440808746427	0.6725541003529644	-1.6231272742671092	0.5501823564663926	-0.33017645814233987	0.30736662874651866	-0.7815470087618616	-2.2374555519633668
CKLF	-0.012112357016106991	0.8694214578091073	0.6048386939390404	1.147604254773509	0.31727207006118996	0.5897958405332255	-0.09896657694319388	-0.05513713878111704	-0.6017584469727884	1.0502800456228534	-1.474451488790847	-2.336786354234858
CLEC4A	-0.6151348835666569	1.9282426987245325	-0.0682830273715785	1.7920615878403967	-0.8644540251984406	-0.3848203046680379	-1.2189066759583316	-0.15424626712559164	-1.0232290060647324	0.2157830607453989	-0.5490499314783667	0.9420367741214084
CLEC4C	-1.5030956145100192	1.6678915805879	0.26533251455110396	1.2340991288261798	-0.001982553715814453	-1.4897012870734299	-1.5030956145100192	0.2671405991760591	0.15214664963601687	0.7557330644908352	-0.2456447840480803	0.40117631658926306
CLEC5A	-0.26695723407428795	0.6104076978916593	-0.5779261572208377	1.9922979241871301	-0.9413853756525129	0.28564317604990763	0.9833598587509862	-0.5906639286225013	-0.7936954924661824	-1.5635931842824013	-0.44123072094476284	1.3037434363838
CLEC6A	-0.40912733749082875	1.081743271049592	-0.7227137736766495	0.774719114775427	-0.5428230437007645	-1.0947441719335331	-0.8028804941446801	0.18499318477938453	0.4984316131181871	0.18608658821470597	-1.4107990336490979	2.257114082658249
CLEC7A	-1.3571151406787423	1.4091414970925313	-0.8549867474642906	1.8019523294443835	-0.4483423952472424	0.025451544662869856	0.012934349991745281	0.2024741522616685	-1.1538666183878392	0.4490642132523011	-1.14218854989007	1.0554813649626902
CLU	-0.4659215712736095	0.961526537823429	-0.8095100385887418	0.7146661885689712	-0.6519627793981478	-0.19523411472522104	-1.2738378025131127	-0.5708811832925655	-0.44117454340236834	0.6958277878389771	-0.48642680374594127	2.522928322708327
CMA1	0.41771564350163953	2.297874358740207	0.8092124741745169	0.3099953614377839	-0.11402971962613515	-0.48611601803581445	-1.959243141529058	0.24674915788685278	-1.1040375213523819	0.34455899306551685	-0.28894147104791085	-0.47373811721520354
CMKLR1	-0.4908782970050056	2.253239904201147	-0.13826017614290553	0.5711704509070535	-0.6905685506667875	-0.12865014751809106	-0.8797255684820859	0.4600632924083457	-2.078464302423268	0.5463641225172629	0.47934560845663593	0.09636366374770228
COL3A1	-0.46087201045664083	2.4968385198545753	-0.7021745022047441	0.015231646798584362	-0.5652968658038915	-0.11362357675390958	0.3590488652736307	-1.0641591272170283	-1.0062204763640266	0.047337032757518625	-0.492413677420454	1.48630417153639
COLEC12	-0.5387935674042056	2.175854957334205	-0.8823790803538891	-0.08009305789679225	-0.30772694699390024	0.03857942846351567	-0.9025120662297195	0.02361521242118121	-1.4750854552292183	-0.07366722776003311	0.2854618269692924	1.7367459766795497
CR1	-0.3261898246560802	2.0554271578840737	-0.22394878876782476	1.69864274937242	-0.6544354861844989	0.03399216539268707	-1.1887403419212845	0.331655603184517	-1.5638273640514615	-0.13919155972765887	-0.4088917943433467	0.385507483818459
CR2	-0.31569538281658344	0.3307974334600615	1.0272804496946906	-0.14973003652279646	-0.22161286297597266	1.4118529074516384	-1.8133427472255736	-0.32664027613893215	-0.7852494775527968	-0.25219755946094236	-0.8663457430943511	1.9608832951815427
CREB1	0.5192729545578111	0.7661256747196278	1.450807224883562	0.6428140477564046	0.8115701121230064	0.43644598385661126	-0.6791883776612434	-0.8906814479582127	0.46438650624320843	-0.16685294313182017	-1.1067737472213648	-2.2479259881675304
CREB5	-1.059513266515897	1.3179392605926195	0.6631940635722167	1.360104974780845	0.2449441896809556	0.6181984145843047	-0.3308253252134041	-0.8781268029040725	-1.2856441652849695	-0.905254781776776	-1.1019718639596763	1.3569553024438576
CREBBP	-0.6953020919322198	-0.29881780286500115	-0.015352101231148236	0.6947934617923317	-0.1522781643673874	0.27737747185419453	-1.388369142858833	-1.6400654566861044	0.9923480183761793	-0.07015886286140569	0.007364992071948932	2.288459678707443
CRP	-0.5765326356074965	0.4039386726339517	-0.298811256491041	0.4258293185183899	-0.32295893147780597	0.02768483201662343	-2.0111361722211254	-0.16748297391776465	0.23559647801059816	0.3224759416941854	-0.5961658870374518	2.557562613878934
CSF1	-0.8916386608713764	1.5202643004176477	0.28145625546516356	2.0811515493410204	-0.47888848272370466	0.1007997117610882	-0.31901600225636145	-1.2516012150103468	-1.3488700078117206	-0.25450577000941277	-0.23634323529978518	0.7971915569977868
CSF1R	-0.09750303466361715	1.9833203431664401	-0.7303262494436484	0.8177149764295569	-1.1907818640989531	-0.9442210294615586	0.12069073480120851	0.6703251630852004	-0.4850024957497873	-0.3239670039326129	-1.2748857983786732	1.4546362582464447
CSF2	-0.1683592851816039	0.20334166460149444	-0.6616094258790921	0.7291593648881729	-0.44606534641616385	0.8650959446663371	0.8191334574453307	-0.506909247588475	0.6309937451152445	-1.2082484270642326	-2.0249321388593127	1.768399694272303
CSF2RB	-0.9644068319638545	1.9826996905268601	-0.7616694112378576	1.5734618154634754	-0.30003322807385363	-0.20849112186821173	-1.0054260210186945	-0.5628465814455212	-0.6867514231442076	-0.296823555238671	-0.19269278682231497	1.4229794548228547
CSF3	0.19737424434004117	0.9603133597316537	-0.6712201015764708	0.6804938936543481	-0.271032624494506	0.66943911333161	-0.922738008148855	-0.018938820288292826	0.5176337719958117	0.24294708477817836	-2.624330227589877	1.2400583142663633
CSF3R	-0.7622668805644781	1.9940670248172383	-0.7361047371061094	1.8044008560782536	-0.28003326686455976	0.30565265844791606	-0.06546342067846524	-0.8623424904729052	-0.8993104300589572	-0.3724503399296684	-1.0037486531453592	0.877599679477101
CT45A1	-0.9906673433380501	-0.23615455041122962	0.04681995958460667	0.8119047282113832	-0.6301546892402441	0.24650429434538018	-0.8731960827523569	-0.14194458110764485	-0.6774574502220917	-0.04364294171717917	-0.415079480053685	2.903068136701108
CTAG1B	0.3332818005613827	-0.7551253820114399	0.5755296511273448	1.0558876048252341	0.8178795841528288	0.3064572395213585	-0.17136797020669442	0.8243337888922093	0.07733168343118146	0.7683670278639284	-2.3959519295593132	-1.4366230985980146
CTAGE1	-0.886718088581831	0.3823371708588504	-0.2541291755821941	0.5181095944505321	-0.9069386659244709	-0.9018587682437692	0.07435969929289328	-0.34883954127846556	0.07975764336384161	-0.3137270173391687	-0.3938777384950471	2.9515248874788216
CTCFL	-0.530171321522565	-0.28162710740974795	-0.3145758231097219	0.7656622307824028	-0.4684705134254474	0.35402000542162304	-1.3185191039486581	-0.16947592288562993	0.7759992521788543	-0.5029454538381862	-0.9658931941511415	2.6559969519082136
CTLA4	-0.1501527147372378	2.062721298880024	0.1504324730278778	0.8471698770118595	0.685376084317599	0.5351082697317608	-0.8603406096513107	-1.8707998406747806	0.26240404599711165	-1.0599396741178373	-0.8544476202563678	0.2524684104713021
CTSG	-0.9067659700664409	1.771185849564897	-0.721462641136935	0.8664075296332583	-0.3202175863316517	-0.3147036977243202	-1.339597570360011	-0.16969772421288107	-1.3205630021871904	0.8953062147994533	0.07927621574233647	1.4808323822794907
CTSH	2.005249350613298	0.9132959624229107	0.3316318675851599	0.8654808680024285	0.11412824478539711	0.13384147488525144	0.09841694004618609	-1.4022279579619203	-0.5870952640332793	0.2973665842242641	-1.317371781903008	-1.4527162886666862
CTSL	0.3249522473606479	1.8366276652894724	-0.724136219396439	1.507995473629579	-0.5930409815836264	0.49696674513241995	-0.1723962105220268	-0.14826427504058362	-1.7932728598915357	-0.2928065320186851	-1.135884355006147	0.6932593020469199
CTSS	-0.1037020620246878	0.4001910235142311	0.20348914225084522	1.0322864149501445	0.29598503940401905	-0.2995618836599803	-1.191223531648504	1.5816977177918101	-0.9468451347340254	0.8108481370634311	0.4275300429604618	-2.210694905867718
CTSW	-0.45346138979683287	2.133963860557962	0.7375648908500491	0.1000454599284857	-0.6332376737332891	-1.6004109818006604	-1.2341711005559473	0.35386547318675377	0.013681411538498837	0.20936976964115225	-0.8041467391094732	1.1769370192933006
CX3CL1	1.2421425522136011	1.4315645088525475	0.0074483205814037815	1.5036464740101054	-0.6852354027286341	-0.016244345128520382	0.15679385648275462	-1.686365076110056	-1.059278937397948	-0.2596972579285319	-1.1592572393123832	0.5244825464656647
CX3CR1	-1.6390946770737282	1.368297856406674	-0.4570081646212517	0.522700852961989	-0.2815413756072097	-0.5691921836061745	-0.14452366891525942	-0.5299999985137055	-0.34214472781121064	-0.2006444010669381	-0.1887731694226319	2.461923657269452
CXCL1	0.4300462237883743	1.2796683749301565	-0.28016324586935554	1.2960692499474757	-0.4538242620185866	0.8348450672847226	0.025559327512234636	-1.4145048959088438	0.25317056722534126	-0.17875062778508344	-2.2768068561960098	0.48469107708959724
CXCL10	0.6345720679875095	1.691609686602709	0.7353947392389344	1.7505067077144232	0.3011307022439703	0.22548327792082523	-0.6748280265070978	-0.8435863174350517	-0.7902136583800863	-0.7403846269348604	-1.0260821037548096	-1.2636024486964552
CXCL11	-0.12975662828198176	1.458356296820032	0.7308624765028991	1.690281103218444	0.5489657497482011	0.7195718411291733	-1.6421808357619554	-0.8879222259728913	-0.6350613807775749	-0.796911240736604	-1.0594612172791236	0.0032560613913864512
CXCL12	-0.5411502929766043	1.924671777476407	-0.35182349663482293	-0.2749785618669212	-0.7335200226875513	-0.639192079623124	-0.44993472012806796	0.538477000597171	-1.9253610103352192	0.28089282322537223	0.7544068126038577	1.417511770349499
CXCL13	0.034458862114460295	1.4876003307510757	1.0387750416548927	-0.10835324829089238	-0.8581545909875161	0.3835340160951308	-1.6783863496582663	0.3992087783385952	-1.483614731018125	1.2203864560562663	0.5068145336914165	-0.9422690987470329
CXCL14	1.3582094813078078	-0.4608663169977342	0.7198591740112107	-0.12379302123802094	-0.426043680099045	1.699222231405462	0.8669908778120522	-1.3706333367839583	-0.25516792529255977	-0.10038163963319523	-0.0008331974310886639	-1.906562647060916
CXCL16	0.027939114060139353	0.64139976369775	0.3181599351619675	1.7283229950124697	-1.1925835612888216	-0.5436204494338689	-1.6479107255199223	0.17564356290526778	0.9309761185800187	1.1902105114835904	-0.35281654422750164	-1.2757207204310888
CXCL2	0.8952736826953039	0.22566268790789518	-0.39895907276722475	0.8614271815546936	0.5274387551757711	1.1603994849762171	-1.3864167415279491	-1.1685932114736246	0.843134772356601	-0.23950343999524146	-2.0190857220168095	0.6992216231143469
CXCL3	0.7798441259487104	0.3627795665910616	-0.03865451097383884	0.9889534388595108	0.35344936813169137	0.9077834180603095	-1.153681411942001	-1.730461688504458	0.8094285331162598	0.0247059723612605	-1.97495870240082	0.6708118907523106
CXCL5	-0.4305491470158672	0.8678908239218827	-0.7643317471343288	0.45364317920112096	1.2812436272901329	1.3735983495912891	0.21782698667044811	-1.0389944010765413	-0.6248812785952143	-1.2122399644514992	-1.4306338786179298	1.3074274502165035
CXCL6	-0.04863295154938091	1.645319093042321	-0.6890915670926471	0.7590623734508886	0.12298611955436277	0.36921432479507343	0.713522604704331	-0.8786088798285898	-1.0367885409489659	-0.8497202270587884	-1.6354523749884609	1.5281900259198613
CXCL9	0.5259430647039296	2.341593410442304	0.8208417982344667	0.8744147147120891	0.09950244083051675	0.0659799841401672	-0.803655666063134	-0.8221117303461977	-0.04447089261324401	-0.9431387809899655	-1.4685888678610302	-0.646309475189893
CXCR1	-0.40314649584310414	1.782140531402124	-0.847942893326936	1.7770289511284594	-0.1369332014766165	0.3542077123909209	-0.3026398244100342	-0.30903583649099287	-0.6564670340334837	-0.5760636899140811	-1.6555876797891955	0.9744394603629456
CXCR2	-0.5891338155061098	1.7629389829310635	-0.6816085216430023	1.892053423743425	-0.10233009047484133	0.3981005763603276	0.12502509966701475	-0.5401142902572243	-0.6875217481701692	-0.5916230004683142	-1.6581420714887898	0.6723554553066198
CXCR3	-0.4416332975645102	1.2819424311209908	0.964854460620044	1.331785664470863	-0.1545404749874576	-1.404145167814362	-0.6695521906709926	-0.9617453790309967	1.005088693160277	0.0380366822016458	-1.6322429550553628	0.6421515335498543
CXCR4	-0.49238119211403164	1.9641351838976027	0.017873325591762863	1.9879630020848023	-0.38342289240771094	0.8231678580146963	-0.5140367266246479	-0.5890186827221455	-1.246917193552325	-0.7220226682121073	-0.22492889439558508	-0.6204111195603281
CXCR5	-0.8958099285870498	0.9002202102683428	0.25385653476411946	-0.8115420472461592	-0.42152684698716353	0.549808252606498	-1.5485386868820916	0.49851944439276263	-0.7211088183740959	-0.438531540686015	0.23228993242218068	2.4023634943086742
CXCR6	-0.10735736226025931	1.5679930725762796	0.527885142518709	0.691549680115649	1.0030550624019603	-0.08689842433965256	-1.767794148565325	-1.038882243285352	-0.6956386348823288	-0.05384793667786842	-1.2584403351390587	1.2183761275372318
CYBB	-0.47749238046308884	2.2385799765270606	-0.5342625403507453	0.9832424894815023	-0.8148736443333418	0.23009639434459142	-1.237940625765083	1.3232291351853465	-1.0030684465763968	0.12504432992616427	-0.15188495670518268	-0.6806697312708203
