gene	subj_2	subj_4	subj_14	subj_10	subj_11	subj_13
CXCL9	1.8156503457383746	0.05357291647762241	-0.03352245669034955	-0.018456064283063678	-0.8986678883767215	0.8222793926711371
CXCR1	2.185287027245228	2.6249718444553953	0.49114091386753744	-0.006396012080958691	0.08040334411940264	2.630027140152141
CXCR2	2.3520727984371734	2.5736619453864273	0.5004306668351689	-0.665139389924239	0.09589874770185502	2.3304975267954093
CXCR3	1.7235757286855011	0.366931203850819	-1.2496046928269045	-0.2921931883600041	-0.9670520109586311	2.274394488605217
CXCR4	2.4565163760116344	1.9700896764930393	1.2065907504224072	-0.07498195609749758	0.5248945253402179	-0.3954822251647431
CXCR5	1.7960301388553925	-1.0653985820102787	0.9713350995936616	2.0470581312748544	0.2825772776880809	2.1700735618864937
CXCR6	1.675350434836539	0.16366453759694	-1.0899534867416127	0.7289119052799731	0.6417906982044603	2.4768164626762905
CYBB	2.7160723569901495	1.5175050298322477	1.0449700386779333	2.5611697609504294	1.1281127765025611	-0.5287847745656377
CYFIP2	0.8508095744399653	-0.6032875051523797	1.131271170016848	0.48822431409013933	0.6445588602470451	2.5925075196005345
CYLD	2.850315445427753	1.852576105391698	0.0259024732061211	1.4789089790106178	1.4571899158701835	0.30025191173464194
DDX43	0.9483086039575606	0.4569722914462791	0.3156310571665244	0.952086787379611	0.809890828821637	3.7006805860165266
DDX58	2.3367332078214917	1.9129915777972748	-0.36484380062209876	1.3771115203231525	1.5013913483392525	-1.0873930067243343
DEFB1	-0.4247639429876937	1.9317328342425586	-0.499439891762624	1.6310170472117629	0.011660924690574087	3.410115470600523
DMBT1	-0.7275018714271372	-1.1130796190244439	-1.3264694386466482	0.6364742211327056	-0.7312134762382643	-0.38559321851159156
DOCK9	-0.5683897602673736	-0.5667701561682469	0.5433456035576991	-2.067886961538851	-0.4971776840406347	-1.7683966181251223
DPP4	1.1834001047627374	0.8450611907797072	-0.40677259558892687	0.43559963240008015	1.9621021695372711	0.6769139661287855
DUSP4	2.243866965532697	1.2998101905448718	1.6234983631882707	1.1617184452802227	0.14501249838638197	2.06197633279704
DUSP6	-0.37952947163277506	0.8532263039936157	0.4079003409128453	2.587366356812317	1.4766138321846216	-1.1587310643283275
EBI3	2.268335618769342	0.8620543652873727	-2.0258559553423243	0.30238355481888896	0.7503076975960892	-1.3614691714493248
ECSIT	-1.4575118110523704	-0.3820382499288446	-0.32519653127209713	-0.8307056171170548	-1.2393771403100282	1.7824258804250523
EGR1	2.823149569466744	1.5463640177389786	1.5147902990456712	0.9365093670725471	-0.709293426967247	2.306632841671655
EGR2	2.659362599375884	2.0844429180736497	0.960755339763843	1.2751374723570432	-0.5310412473377342	2.418317028749503
ELANE	1.958643834591362	1.0615818176137097	-0.21100439116102182	1.6147827683724123	-0.23112989700321782	3.0403328074525016
ELK1	-0.8053545033919838	0.10291919014125574	2.082336892755608	-0.5189705032252585	-0.9747592998497073	2.5429684327803033
ENG	3.0763434455241456	1.148228991772073	-0.5359807147649132	-2.0634400691201433	1.60232509683456	0.5624889893340211
ENTPD1	3.100727249335878	1.0532252778719058	-0.06352531028510805	0.711824514581257	1.2458959868732808	0.1571684235180637
EOMES	2.6940452411737628	-0.5274452248319558	1.3112850212009637	0.2130148342605854	2.4605819595665444	0.0982237506785539
EP300	0.8930802604192741	0.40488194513534514	-0.8113110551544538	0.8511428624302377	-0.49744973807927323	-1.717140582682861
EPCAM	-1.2781929051073169	0.0849699382728536	-0.2840018993416062	0.9897730811695175	0.6194620214715201	-2.5736859551773996
ETS1	2.767097375877545	0.1172985021901993	1.0446756763173608	-0.3520238146545808	1.1680495263714599	1.0897646646059338
EWSR1	0.17854545613741046	-0.690600485134807	-0.8017182285069037	-0.5497856082476389	-0.32755456910883946	-1.1576974498547927
F12	-1.9258239543094071	0.46712435184972595	0.03574179091043572	-1.985650067980569	-0.8386209989643368	1.0110565330384733
F13A1	2.022042425579267	0.08230839152742209	1.5296313131731316	0.25320990092537876	0.5851393074767042	-1.684721774205876
F2RL1	-0.5350381083839172	0.13540330645366044	-0.159912621810201	3.1309395949816983	1.2095994925780669	-2.810854566780281
FADD	0.7398421648463261	0.45752970405867843	0.8076142561319208	0.7800705398221341	-0.24086389202852107	3.8440407436734323
FAS	2.9691704727843518	-0.08067563327166583	-0.6947484793794252	0.743948853147695	1.1616498286390926	2.576205745677799
FCER1A	1.889239689140973	1.0512118060842734	0.2567750127080872	1.4451779372206013	2.2036447324675823	-2.438929140598689
FCER1G	2.965745680310548	2.006483262638779	-0.11847048761489964	0.9383266922058666	1.6516554015926492	-0.6893326746314011
FCER2	0.7830462910355457	0.19965652794378552	1.0279984899518009	1.44075690217012	1.9396188869640343	-0.6609706808524596
FCGR1A	1.9600964919803223	1.5689489679526591	-0.2518406279611815	0.29351162270330333	-0.5058066774492579	3.7395903341468153
FCGR2A	2.492447019925416	2.5425187304740877	0.9162279815665273	0.13399992005866462	1.1178909206149543	1.9372530461942055
FCGR2B	3.248395361005933	1.1019330835033692	0.38296448449637455	1.5352882386421234	0.3481809292488446	-0.22393976900246215
FCGR3A	2.309724172299415	2.180672830094889	0.7209795789737137	-0.21488063481777073	0.5578032133440509	2.0246828377188812
FEZ1	2.209571039630487	1.1749084549013067	0.07830567072753164	0.059274724206656804	2.580725352265961	2.1143134961204733
FLT3	2.9262055010873396	1.7949714838571205	-1.1109689312318738	1.3662076107624022	-0.4726358582681516	1.5405010150908272
FLT3LG	3.813927141963626	0.7300352671902637	0.5431200951339282	-0.3103313725384116	0.45830927714430236	0.7254678687302148
FN1	-0.052168373028611326	-0.24188992784006086	0.11606465511909246	-0.49007816441660756	2.3779277036494273	1.6592776232119153
FOS	2.2388078546115775	2.1893675732978584	1.0471228732953042	2.3208258948912257	0.8393656740074631	1.8483156101130804
FOXJ1	1.9828044336978043	-0.00023555937583097375	0.40823907622003086	-0.9999410424094758	0.3024164457114298	1.726317557362812
FOXP3	2.3951625925717295	0.8654026873544773	-2.019446065965658	-0.43937351051221074	-0.5620751065374477	2.5510652846832245
FPR2	1.941019973236491	2.793314498754178	0.5652435052309759	0.07227472093325105	-0.06456635337366545	2.4376303925459872
FUT5	0.1200490633469779	1.6154368174068203	0.8063635329868875	0.9115162676045206	0.010990260017299192	3.653573043943873
FUT7	1.6363976450218305	0.8959210840430984	0.7318949173386182	0.6000224813244707	-0.22687191625099723	3.6933917934014646
FYN	3.481611856722851	0.2353214966522449	0.2602031130379527	-1.219554489693973	0.7631194182629827	1.5689605558491613
GAGE1	0.8046044840292883	0.043409641615136774	1.1808527458672513	0.12171043388334357	0.2867734967857888	3.594878116285404
GATA3	2.1757729778355555	0.5628350072119014	1.2921269154850377	2.9141709643332634	-1.307395909683525	2.09250505628859
GNLY	3.2133704191238426	0.6960543683147963	0.21484428550338494	-0.4177656703702984	-0.9590665769457668	2.0946613923134585
GPI	-1.31000821768655	-0.2436570972158112	0.1334009698304769	-0.9435638178706832	-0.515091144192532	-0.23655683942600958
GTF3C1	0.24503881259498916	0.6631583756603978	0.7987879124100243	-0.9824362599352385	1.269412627745928	1.252064951400384
GZMA	2.5663469990531818	-0.8668276014584165	-1.0555830610707284	2.5443732420573317	1.6643920969541433	-0.11610074270014542
GZMB	0.022563974591330638	0.7335908203188166	1.4590701937452364	-1.4569756461026941	-1.0063246922116842	1.7279425748040538
GZMH	2.8789296854400512	-0.6695177957379592	-0.26577972994856747	0.24673221769103731	-0.5864630979877109	2.376391939260765
GZMK	2.2633273346497167	-1.769680648615734	-0.33618723370723275	0.6408316390899061	0.48616835693824945	1.1098954489248958
GZMM	1.181371208990817	-0.07504316613959844	-0.5289628596102443	1.191435707758314	0.5287682697154206	3.1944889849770175
HAMP	0.4934424173104738	2.009236277845729	-0.4651259910874416	-0.19540827070503278	0.08040174887512772	3.426004506327928
HAVCR2	1.2119403577584325	2.088187657236837	0.7439329829353756	2.286540716134697	0.9207779485772507	0.6467026335225607
HCK	2.605662808273104	2.6433377436564065	1.0885003525956292	0.10101415246135026	0.7368399733402743	1.679407599723892
HLA-A	1.613722121742939	0.996599627477198	0.06123397228432137	2.68672133254001	1.1415235956471705	-0.7499722967048945
HLA-B	1.3101316637712574	0.9363422929958106	-0.05863265760726477	2.5207944251563856	1.4124945261924275	-0.5916904917587897
HLA-C	2.1223216704389527	1.1837806955568475	-0.32363214786344763	2.6237783472593694	1.1888820750982712	-0.3798694848966828
HLA-DMA	2.051381624262417	0.6017805681843676	1.025451522190285	2.1961493736973594	1.932036342582105	-1.8493958531674983
HLA-DMB	0.916177884612364	0.1054537969799153	1.200202918642373	2.0657697357222293	2.118856946713134	-1.178878582962201
HLA-DOB	2.8999893477967316	0.6794763207955884	0.9309492935198654	-1.0024740181956777	0.6513112189083228	2.053161722249808
HLA-DPA1	1.6812233611795362	0.484912072713932	0.9402120737862415	1.3509136193130775	1.8181218328243225	-2.5535306861794487
HLA-DPB1	1.798378461201313	0.5387623395766293	0.8071983697487861	1.4233055683573403	1.837316975062636	-2.453185096288596
HLA-DQA1	0.5862543123208213	0.295231050223576	0.15535941084167681	0.4299295213802269	-0.16255458824253544	-0.7195887676701108
HLA-DQB1	0.6801766134001651	0.9952127111683545	0.32193677674889865	0.38117509728193905	-0.15670164627823713	-0.7267828602064821
HLA-DRA	1.0033825631880882	0.3626433372167216	0.5761616343016387	1.082360683906866	1.9697519721077248	-2.3839176740131025
HLA-DRB3	2.6882239517826125	1.06716919349089	0.6962341062086207	1.5008255764363132	1.806143059113976	-1.785045980818572
HLA-DRB4	0.5690281545950686	0.31579349377565435	-0.19588891523917107	0.3603695380284866	0.6345955161750133	0.4557848984692443
HLA-E	1.808301242403288	1.3528270835127727	-0.18358009236628545	2.4234976235064343	1.1967284392116098	-1.05661110646284
HLA-G	0.4183225541468215	0.65025407146502	0.060258917830435244	2.3301807820793417	2.1014667099238946	-1.7064077551557544
HMGB1	-2.5445773925844217	-1.1693221005851995	-0.13137130785224072	-1.8876507480736664	-0.09759269567585252	1.3370773359063781
HRAS	-0.8647510922552915	1.0858881802873386	0.7290132609520841	0.24164782265953916	-0.6742661178214675	-0.5232863737216276
HSD11B1	1.9595443709059075	0.690607512608191	0.6629951618694454	-0.18894894192110429	0.7453380212324072	2.8565215838348785
ICAM1	1.690640772025208	2.401981996664567	1.1219330414713804	0.0739312357626567	-0.839517561972575	2.5117358081926513
ICAM2	2.9560039219146046	0.7206895580715028	0.007438801747808754	-0.6595522728067824	0.5774298625153669	1.4872478783584198
ICAM3	3.02443160279765	1.799641996819596	0.36286542573668085	1.1705507868943013	0.25562144007106935	-0.05365048043590376
ICAM4	2.0116112470332883	1.3675010168678527	0.006277475082138606	0.30773270076304504	-0.4548669444005536	3.1671074584830783
ICOS	2.118446617834012	1.3321797195156297	-0.3881960291863651	-0.463979890740961	-1.4851840564231038	2.8580117104985945
ICOSLG	1.992416029041516	1.4475515727857915	-0.1538206648752405	0.6869512478253379	-0.725684711053129	1.9828874858694188
IDO1	1.9658377239173637	1.2705871462323697	0.6456193503388453	-0.38765359009726097	-0.003347604548246119	0.9097357958268317
IFI16	3.155010778579199	1.2868881281751003	-0.12273440465805907	0.647943076273467	1.4642649102406102	-0.20727900816005737
IFI27	0.7493093753532709	0.5092708543116642	-0.33400324373401324	1.7648530377934577	1.704352343156086	-1.8140863680196206
IFI35	2.364151248678014	1.9169410248244767	-0.7655829619553293	1.641447327959662	1.6434040175625317	-1.698001219532953
IFIH1	3.1186258565176064	2.165351569308565	0.14290237784241866	0.653622796748386	0.1938468652125951	-0.5161881619082027
IFIT1	2.0999667426206354	2.650915788887045	-1.3939258091412192	1.015812621392631	2.102481642042071	0.7262129217814253
IFIT2	1.7617333008120284	2.5702225346795133	-0.04291890823979423	1.1059077543825588	0.9547149490599873	2.813782104033921
IFITM1	0.303924107845645	0.05184105975860431	-0.2955307009555919	-2.245582139842389	-0.23128410836195318	-0.015277475767678128
IFITM2	3.0635661996722767	1.6286118959599107	0.30276425354646486	-1.4906827200207649	0.6720612797142114	1.846186292065455
IFNA1	0.8523632506587224	0.8001110729290005	-0.49662960924178945	0.40710836411077295	-0.5447417588087713	3.644091277959446
IFNA17	1.0541229821479323	0.909429765623309	0.1775776494993711	1.5252896149976618	-0.3313424777464621	3.30987633615569
IFNA2	-0.35939947101931524	0.38342234940111497	-1.0450966527403622	0.29273984875439557	-0.3770489502136843	3.6645709359235803
IFNA7	0.4854227408754184	0.9269443278791146	-0.5047803824627034	0.9697148477414137	-0.2807043673189238	3.7600391946677614
IFNA8	0.9062441966523609	1.7382963336692936	0.0038922045637042046	0.7211819808403175	-0.12581322738775663	3.5208001015137715
IFNAR1	2.9587722102133327	1.1984647165707778	-0.05156321556638699	1.680398445031757	-0.4694514404000426	1.9976789805627462
IFNAR2	1.943511234973558	1.212269153200603	-0.2892830398658808	1.644047335611088	1.0794766513983147	-0.20995881620454226
IFNB1	2.7615209454911014	0.5635493986312118	1.745127292295816	0.8713512035051814	-0.4642637310839456	2.8954772943379803
IFNG	0.5382989344239779	2.179387573441944	-0.5432476744849924	0.4594479979604801	-1.8246325758074589	3.154238093478787
IFNGR1	0.5403255205259466	1.4188745767752318	-0.4577213006843975	2.195086368200557	1.959001261312462	-1.6746806162494106
IFNL1	-0.3718498662855147	0.4387656373861867	-0.28413420559777786	2.1355832699005064	-0.6713351059689436	3.8391023270738227
IFNL2	-0.15568705577936875	0.7373032969294497	0.768512414327688	1.71214518492531	-0.3406767615075394	3.627125215107497
IGF1R	1.375181514825409	0.3037067851456666	0.7572783539725996	0.9758440432389606	-1.608704860923528	1.5624231717315669
IGF2R	2.249708662463469	2.438512136864548	0.4636923189547435	-0.11560889227087456	0.1768639370963913	2.6401751995288603
IGLL1	1.0055831911069377	1.0312421940296486	-0.4873431102695076	0.6147460014966488	-0.387540956602574	3.6002778407188685
IKBKB	2.5938524350901115	1.6621651263411947	0.7041590719028163	-2.2489897577637645	0.14394271875086426	-0.14315538293979102
IKBKE	1.3163970254995199	0.8656004044645746	-0.40745350055202406	-0.37061735311161503	-1.4197418833336215	0.7848537232660002
IKBKG	1.2239960351886192	1.7105568573108711	0.06281412610102494	-1.1819953507443184	-1.4629097870868593	2.7272528872829294
IL10	2.5389756650157516	1.335546096496746	0.6293343028087051	1.2990552847164796	-0.8864846017294855	2.8449292605373024
IL10RA	3.0753428243619676	1.7255623656504424	0.33988631963047733	0.7055642845126845	1.3460348300420133	-0.6320736643429138
IL11	1.341360373543366	1.5590528319473516	1.5925501848318313	-1.391679735614268	-0.7426671520759891	2.74792031739416
IL11RA	0.8680339310553049	0.8484980368840158	-0.9399018145588023	1.7077814586383457	-1.551892511014966	3.132985671315202
IL12A	-1.4711850423611228	-1.4477556891921213	0.012433266102927276	0.8331901697142906	-2.356332210512969	2.366221681260779
IL12B	0.5399234676025455	-0.5110706032359176	1.5297174493961916	0.1788024470916136	0.5283479895764113	4.387551688314269
IL12RB1	2.6287522669070498	0.9317898450088435	0.006823706984739442	1.1542692418921952	-0.8724514053732011	2.65910170240945
IL12RB2	1.6145489916360871	1.2844984502033485	-0.7131364265011453	0.9335764244760139	0.5124183856234732	3.8011812280169512
IL13	2.265377060373422	-0.8292909139303093	0.7058097045998714	1.7928399044684384	0.056310892511541144	3.1824856504607917
IL13RA1	-0.2521786589601984	0.9070388459108938	-0.8504025551118592	0.9935413547915498	0.780681824045049	-2.6436602500251776
IL13RA2	1.828591979886601	1.5996857869833492	0.6810196093406857	-1.368238195153876	0.5696291111254763	0.4686627133243991
IL15	3.1360580073873825	0.34967005487672015	-0.3806007203805301	0.21631943420001132	1.782032674249099	2.4870218275870464
IL15RA	1.4556482207714354	1.1599706671021974	0.13028110754020955	-0.48888024826517706	-0.23833596195166729	2.5332031709565115
IL16	3.2314764513455434	0.7994074341131465	-0.2496775225654813	1.6584855002053178	1.0635639975210995	-0.8594048546179389
IL17A	-0.8901245634570882	1.3088897875775323	0.22464026941806717	-0.30984684591221845	-2.117293438218979	1.9102090998392782
IL17B	1.2118722743667467	0.2720088290820911	-1.8120007557277116	1.3936742678114422	-0.1305057170102789	2.2535982629775
IL17F	0.6360183550105065	2.0594635437675635	0.8414211136130705	1.419559306501223	-1.3427530461708255	2.7103829902248515
IL17RA	2.6890336754084054	1.9225434502660363	-0.5427553625719678	1.1925157758486626	0.9287233541263578	1.1588255243645698
IL17RB	-2.5041742340130364	0.3876557824831933	0.23634595394704194	-1.8779283087270306	-0.3075989636265109	-0.5392921774980661
IL18	0.2660675429975513	0.29415769842957046	0.02442397723425871	3.6560876692272	2.3628981069290496	-1.1620524032774031
IL18R1	2.965163242328101	1.422381401191522	0.35502540429291723	1.4704355840755183	1.413374712156782	1.2776006732051377
IL18RAP	3.5294911052278817	0.4868974631439211	0.9145605301119321	1.0318251904826738	0.6304168846825446	1.8653242655052593
IL19	2.7311673085877115	-0.19196964029477825	0.1268346390401067	0.29054625224181674	1.582367414048213	3.533750457484896
IL1A	0.9908560660748904	2.761881168257459	0.9289016922075336	0.6471045471956944	-0.7945840816365182	2.5470416406093053
IL1B	1.2115014345748822	2.9417042793567445	1.4678516858173656	0.6964756377757632	-0.2065050365292631	3.000559774119055
IL1R1	3.3484343330914035	1.8874878823143186	1.2661016332142003	-0.04194369442445345	1.1499854413047137	1.3960111669234343
IL1R2	3.0769837586122066	2.115320931879666	0.017186540154502654	1.8653193159880364	0.8623291648971397	-0.8940981999267915
IL1RAP	1.8949555835895042	2.8174459039148343	0.3543257873374871	-0.5450230598541793	-0.1203357844610412	2.939221781206617
IL1RAPL2	0.29618014748799004	1.3975908406180861	0.5244973701130787	1.4775247043514264	-1.318697971495948	3.5946193364440004
IL1RL1	2.065164087386186	1.6523178505622396	1.4538921708453683	2.5054819071137207	0.5276121034963716	0.18867027860484448
IL1RL2	1.8453645994527792	-0.1607467118582162	-0.4013390612592084	0.5983782218763254	-1.5015070533947459	3.2089822930136593
IL1RN	1.935508717149584	2.4769181800490108	0.015036029768109582	0.5246723349588975	-0.24324102264872377	2.540887243403362
IL2	0.07724635974630023	0.5778827448771207	-0.28854795280753376	0.0910302476998848	-0.8026006321970666	3.3813085054638803
IL21	0.5835505850106654	-0.24733493103174378	0.39171861593807916	0.2973860826308843	-0.9409570773058058	4.352352132987685
IL21R	2.5542192612952004	0.4781755779166404	0.23347819180948454	-0.2055912253324732	-0.5407651558941072	2.6317618551385022
IL22	-0.21439056784450544	1.8898685983800387	0.0034511388765110507	0.48326638106224434	-1.7416886091052561	3.0264163843273826
IL22RA1	-1.3866903268609736	0.6324343728308652	-0.8096618696479811	1.8354034593780852	1.413941431053237	-0.9049649639479137
IL22RA2	1.3736870960750553	-0.26339337182131006	-1.2027044957996078	2.308842075183899	-0.8063144540304817	0.5069618572264951
IL23A	0.10729025294915401	1.3339547884607517	1.988625864945375	-0.5291398195241954	-0.3135873608326448	3.4190912410513965
IL23R	0.6656076106323748	0.7231213479632641	-1.0262979280289273	2.46611634168954	1.947193712338706	1.3902963678148097
IL24	1.5415808512362632	1.2868223911429246	1.837633101503339	-0.8307715109809709	0.029206905587365384	3.021623491675494
IL25	-0.2132046139668673	1.4967135372128613	0.13496208522730932	0.8456496177660328	-0.14438089446305255	3.7615935628103236
IL26	-1.110745034687185	0.6059319198412993	0.4997912383502692	1.446837922090646	-1.139980300240657	4.210118733074189
IL27	0.9654397425757402	2.37625194710518	0.005178100639898375	2.524709399880122	-0.12829331049465617	2.5705397456755232
IL2RA	1.2581309740766382	2.2986316481897484	0.15033119593177957	1.112413453424435	0.012256413311809378	1.8284124990219444
IL2RB	2.0641940522752096	0.7094915754907994	-1.399676269396278	0.8996143708513603	-1.6342295543918794	2.1589224531730142
IL2RG	-0.23505792633907224	0.9259597835088761	-0.17803792367631913	2.4616401503379826	1.7942960955655707	-2.3406408279942035
IL3	0.25165215845547667	-0.29179131588109375	0.2849656945541001	-0.6983533592388647	0.6778926074577147	3.879615532014525
IL32	-0.24189755727383117	1.3002745361239847	1.0006802057910793	2.0265906293339206	1.8323855549077206	-1.3724472995271517
IL34	0.5368075175516183	1.5442617893528705	-0.71457801546371	-0.5696709784045533	2.8368806762762917	2.719736707752176
IL3RA	2.3010507118507006	0.6919320763866552	0.1414182760943774	2.911181852268688	0.9959666909779306	0.32989578757825044
IL4	0.11068158196376038	0.632592056734084	1.1261841608862175	0.8333535858465033	0.895069408136646	3.75553794617532
IL4R	2.6291523314902685	2.186363444425087	0.48372961062642705	0.9183780667214984	0.19300554493909072	-0.3367495230800652
IL5	1.490440844741268	1.5299698724042807	0.48301088244594353	-0.04586886902280829	0.2890820907624171	3.5888815577300095
IL5RA	2.0871125733817335	1.1698192726214163	0.1303299952397286	1.7524835309958025	0.41587878681758966	3.034354809515362
IL6	0.5695472126685289	1.4176570325619857	1.4788325320697742	-1.3073701707592267	-0.8253437048743827	3.605023053960736
IL6R	1.4447397164693776	2.5876566629520816	-0.5294469371958863	2.454859373606329	1.701953518322334	0.10770116721512729
IL6ST	2.3172416083844487	0.636524294264289	-0.09858323700474036	1.6843160379669913	2.257491848184543	-0.6866876868456283
IL7	2.4941708033095233	-0.5328996161386044	-0.6092589145550504	1.9104528338158948	0.36657072911141625	0.5837835971248049
IL7R	1.835704907185827	1.9610514392983291	1.662396599870089	-0.43790590213705655	-0.6684755022388852	0.8717884845898614
IL8	0.5627554262891605	1.8414814444841874	1.4439327860982902	-0.7968249213479108	-0.870981430556728	3.7107947292598333
IL9	1.1194531824528149	1.1370488080506886	2.75898984012753	0.1689934884034891	-2.550702478393527	0.9251102480819712
ILF3	-0.8263716220638238	-0.5485777719154785	0.1495966020955285	-1.5846613250832124	-1.1570613564150618	-0.09608544696914478
INPP5D	0.32295377008904236	0.40421473922670836	-0.4171057648188883	-1.6579202704333027	-0.04547239399193659	0.9274474737962319
IRAK1	-1.2075099276251107	0.3817910267447059	0.28415283086522974	-2.019438641340367	-0.7663170956080418	1.1056486999100963
IRAK2	0.9498966335854442	2.121124355557312	0.7375214289652902	1.0696402736325996	-0.055598689705629895	1.6050946596267779
IRAK4	1.6162167337589581	0.284660810855756	-0.15155512139400273	-0.1476956986978124	-0.9203752263483905	0.4935791294017191
IRF1	1.6065189331872123	1.2342301320540863	0.05022154855330335	2.399658419222053	0.7413344244314766	0.9899545017163827
IRF2	2.1050042496593315	0.42013381296688584	0.9726260591031968	2.915386777214718	0.2254106621485477	2.221388198312671
IRF3	1.1647302405534943	0.6553556094222757	1.2204667895661714	-0.2715835997115825	-0.9951089414120965	0.009229226980491334
IRF4	1.9801320999884662	0.41076183208913836	-1.1457828085418205	1.1255830574308439	-0.09440182167133233	-1.6503086775773226
IRF5	0.8396548058192206	2.1442129788451165	-1.9233680944631097	1.3939157348185105	-0.8982848545225004	0.9220773021714885
IRF7	3.096636109800559	2.3906773853177277	-1.1336437910543635	1.765162218695893	0.1894852397705562	1.2658143280024219
IRF8	-0.5092723981738666	0.06046425114574494	0.05919178970662636	-0.7991084126002989	-0.044557018660891734	-0.42515667613315233
IRGM	1.0609331597572687	0.4490529463237548	1.0460514811913726	1.9223982517852694	-0.09746400264732247	3.6701074787124623
ISG15	1.8174575910788866	2.0869852232107147	-1.141735787446894	0.8370860806762908	2.4423904977639928	-0.37442613757319165
ISG20	1.7111716581437917	1.3953337103450862	-1.0325987916805461	3.555236553182814	1.4102880493198384	0.09161019458016262
ITCH	-1.0211281715048528	-0.1297391816154494	-0.11931324317784506	0.8021405020844918	0.24151266222827536	-1.8050306400204428
ITGA1	2.047683635178554	-1.6904614503511013	-0.440291413166326	-1.081606651115261	1.401313460163621	-0.7432511338256349
ITGA2	0.06479944541589067	0.5549282851952999	-0.06243914947744811	-0.8848253499072515	-0.18118321849967847	0.6370180187812817
ITGA2B	1.7597425878778352	0.8163022103886209	0.8486985872149462	2.0326107684181616	-1.0281999445894339	2.171841195239284
ITGA4	2.2894819428370465	0.33941973360350813	-0.28420356894471377	-0.3649774950336899	1.0482074103071712	0.5779764412117043
ITGA5	1.9273511785484498	1.2327015436650437	0.631545675994007	-1.2924659449982072	0.6795935141544766	2.4328235230235773
ITGA6	-0.29214606575392227	0.15800752176879929	-0.3885158232551977	1.0841165749012138	0.8461348397570742	-1.3596311787347701
ITGAE	-1.1513048838421436	-1.214041179075397	-0.8238959223926785	0.4734678996937568	-0.5027078353905212	-0.33335709173593253
ITGAL	3.268597124046738	1.2109880871783973	0.22920434406121026	0.8293289343749751	-0.2807051761821167	1.078921649205691
ITGAM	3.0047944688341173	1.6492717059470774	0.5732409101767291	0.7413966612148806	0.07345892927792119	1.9883360732161421
ITGAX	2.724972742265345	2.564003259071577	0.4418089962923274	-0.508340347468283	0.44370285149693045	1.811736808276435
ITGB1	0.7183777247747709	0.39097155069277323	0.009816404804333767	1.1035878256198126	2.4789875372915335	2.1061962240920544
ITGB2	2.3135865742831	1.4769869697206608	-0.2080988021247243	0.70969963456642	0.9785094690597765	0.3481678719567889
ITGB3	2.9041147551564706	0.5791679758896804	-0.6630380051133613	-0.9648220604303233	-0.4800605527954268	3.0375104325838453
ITGB4	0.8117852478008409	0.709263574432247	0.022065348277237162	0.28536782329625465	0.7631235989934655	-1.7515492153831442
ITK	2.5698626022177566	0.5038538483119067	-1.1335557886625127	2.06571758761203	0.07313757812880695	1.8047854727904908
JAK1	1.260439757915746	0.62388521071949	-0.32625160966693817	0.8352964950025423	1.4840965962010693	-1.185718142966903
JAK2	3.2954620052115855	0.8440575156955921	-1.0699286112979947	1.8540099719680772	0.41696076052577624	-0.6259509632782727
JAK3	2.7634048052869993	1.2745144167592608	-0.35936039174758133	-1.351772075704216	-0.668884435170731	-1.1968223196870613
JAM3	3.3238045360054222	-0.06762807116880787	0.6532026236588485	-0.9956113016391389	1.2643622308949727	1.8191597557247068
KIR3DL1	1.0592908016694897	1.3681901443045938	0.7782952751768364	1.6515733084157744	-0.6537286732734662	2.995720062646821
KIR3DL2	1.4799851458387352	0.29469842253874007	0.13946303661583287	1.3053590741925132	-0.06755281742785915	4.211043958851032
KIR3DL3	1.9836945236696	-1.2064394074094018	0.00529744227505391	-0.35908122806985004	-0.7411405843899375	2.7876217202437052
KIR_Activating_Subgroup_1	0.440413361914073	1.6689270215026042	-0.8913351467436716	-1.2578571482730214	-1.4322405415624393	3.572876268983564
KIR_Activating_Subgroup_2	0.702736723404344	0.45242728631565887	-0.5931355923032025	0.717299764068303	-0.09351952948120462	4.405749182297188
KIR_Inhibiting_Subgroup_1	2.673533156247881	0.7564193193899991	0.9983649122291918	2.0454686752410787	-0.4034702517911143	2.3333053915457858
KIR_Inhibiting_Subgroup_2	-0.785760746959555	-1.834004385694713	-0.6509451142328453	1.1861566499749012	2.494976773479106	1.4238851374783623
KIT	1.9845406688866165	-0.14288950540233558	-1.1067773806368233	1.987316043265597	2.3986398538395015	-0.6151424187375711
KLRB1	0.04365411397393559	-0.9662621816553053	-0.5076677475760092	1.7025528879813097	0.6783937857948105	-2.832769512224389
KLRC1	1.3324408404981902	0.387070541542199	-0.5399865407743661	2.4350411359772033	1.7179142116452089	1.922633124233565
KLRC2	0.20083792886017604	-0.46392552623152117	0.007870935056207506	0.9516805611083918	2.6789731232135487	1.7010553557269543
KLRD1	2.3711670355823182	-1.4839970368906568	-0.620105206332698	2.4066506253248936	-0.05407712607657479	1.295450774757326
KLRF1	2.284206519202269	1.0227128131090055	-0.0843711306783314	0.4682189513821531	0.8561269978714409	3.1363450270990003
KLRG1	3.5539292628569905	-0.19094946929854872	0.3484136525424373	1.405309754885796	0.5075093556580861	0.6278308859781317
KLRK1	3.0860035771005894	-0.72122654333702	-0.5532992505950258	2.302088217561883	1.5109007844820597	0.5152131152295436
