gene	good_median	bad_median	good_mean	bad_mean	MW_P_1s	MW_P_2s	direction	BH_q_1s
CFB	0.903643689055079	-0.20977183682105066	0.4677287214132795	0.64223232108675	0.65	1.0	bad>good	0.8998459167950693
CD79A	-0.10194919331513563	0.5952641857675902	0.3213904915190629	0.2959893124058535	0.65	1.0	good>bad	0.8998459167950693
CD80	1.4380159594361186	0.9608588889568217	1.1485278071130198	1.465232451453268	0.65	1.0	bad>good	0.8998459167950693
CD84	0.8256893319831224	1.9372042619696508	1.0573689194473783	1.4287129932616167	0.65	1.0	bad>good	0.8998459167950693
CD86	1.8751472032283254	1.697454158117533	1.3027450497158959	1.7561797263878145	0.65	1.0	bad>good	0.8998459167950693
CD68	1.077390222257881	1.5180089900148364	1.0405959356959809	1.4790866632956365	0.65	1.0	bad>good	0.8998459167950693
CD7	1.1704591216191211	0.6816292427260806	0.6361203990522147	0.6864266309976349	0.65	1.0	bad>good	0.8998459167950693
IGLL1	1.0055831911069377	0.6147460014966488	0.5164940916223595	1.2758276285376478	0.65	1.0	bad>good	0.8998459167950693
LAIR2	1.4645772540437005	1.8886219317415789	1.269645676319467	1.6363381477036592	0.65	1.0	bad>good	0.8998459167950693
LAMP3	1.2111289878133682	-0.01782195731040631	0.630932475033569	0.6803068894582717	0.65	1.0	bad>good	0.8998459167950693
LBP	0.6795362139744139	0.3468359139637095	0.692187157871308	1.3846936839967408	0.65	1.0	bad>good	0.8998459167950693
KLRF1	1.0227128131090055	0.8561269978714409	1.0741827338776477	1.4868969921175317	0.65	1.0	bad>good	0.8998459167950693
KIR3DL2	0.29469842253874007	1.3053590741925132	0.6380488683311027	1.8162834052052288	0.65	1.0	bad>good	0.8998459167950693
KIR3DL3	0.00529744227505391	-0.35908122806985004	0.260850852845084	0.5624666359279725	0.65	1.0	bad>good	0.8998459167950693
ITK	0.5038538483119067	1.8047854727904908	0.6467202206223835	1.3145468795104425	0.65	1.0	bad>good	0.8998459167950693
JAK1	0.62388521071949	0.8352964950025423	0.519357786322766	0.3778916494122362	0.65	1.0	good>bad	0.8998459167950693
IFIT2	1.7617333008120284	1.1059077543825588	1.4296789757505826	1.6248016024921557	0.65	1.0	bad>good	0.8998459167950693
HSD11B1	0.690607512608191	0.7453380212324072	1.1043823484611812	1.137636887715394	0.65	1.0	bad>good	0.8998459167950693
CX3CL1	0.6689910576001138	0.7995816794694162	0.7848703892225872	0.21338751088488453	0.65	1.0	good>bad	0.8998459167950693
NUP107	-0.6031168973056081	-0.22218608562837966	-0.7074966425203401	-0.6679184377188573	0.65	1.0	bad>good	0.8998459167950693
OAS3	0.7737444557827767	0.7907156975066534	0.9000821966858038	0.8205879795661711	0.65	1.0	good>bad	0.8998459167950693
NFATC3	-0.8679467110337747	-0.14207448349293025	-0.22500584585444453	-0.37651695096032395	0.65	1.0	good>bad	0.8998459167950693
MYD88	1.1969153323834092	1.2521220263182662	1.0948242718973182	0.911140494506375	0.65	1.0	good>bad	0.8998459167950693
NCAM1	0.6988687807237719	0.8067414643086035	0.7781935035809529	0.7380469679329287	0.65	1.0	good>bad	0.8998459167950693
NEFL	0.5666992873449803	0.6475368913719163	0.5936151639548708	1.0954502189996018	0.65	1.0	bad>good	0.8998459167950693
CLEC6A	1.4908706085404209	0.9878736789240646	0.8121274562532429	1.4478139234426435	0.65	1.0	bad>good	0.8998459167950693
CLU	1.4274481090970386	1.1370023312413455	1.136117666975893	1.6164380256387203	0.65	1.0	bad>good	0.8998459167950693
CFP	2.0167518386558676	0.8423545623477813	1.3911877184364203	1.3541147770898354	0.65	1.0	good>bad	0.8998459167950693
CHIT1	0.9244810455613045	1.155720286489117	1.0044879337421468	0.8600933816761199	0.65	1.0	good>bad	0.8998459167950693
PSMD7	-0.18463373709991215	-0.5037661712587747	-0.31398684540935323	-0.15933672186083603	0.65	1.0	bad>good	0.8998459167950693
FEZ1	1.1749084549013067	2.1143134961204733	1.1542617217531084	1.5847711908643636	0.65	1.0	bad>good	0.8998459167950693
FADD	0.7398421648463261	0.7800705398221341	0.6683287083456418	1.4610824638223485	0.65	1.0	bad>good	0.8998459167950693
FCER1A	1.0512118060842734	1.4451779372206013	1.0657421693111113	0.4032978430298315	0.65	1.0	good>bad	0.8998459167950693
ELANE	1.0615818176137097	1.6147827683724123	0.9364070870146833	1.4746618929405653	0.65	1.0	bad>good	0.8998459167950693
DPP4	0.8450611907797072	0.6769139661287855	0.540562899984506	1.0248719226887122	0.65	1.0	bad>good	0.8998459167950693
ECSIT	-0.3820382499288446	-0.8307056171170548	-0.7215821974177707	-0.09588562566734356	0.65	1.0	bad>good	0.8998459167950693
MPPED1	0.6894369829055906	1.3676252195951872	0.6243377418328546	1.5223660447001695	0.65	1.0	bad>good	0.8998459167950693
MUC1	0.43766444091533785	0.7352353535070811	0.43599192036179296	-0.18376183296006113	0.65	1.0	good>bad	0.8998459167950693
MNX1	-1.4406159107919732	0.0883424222829455	-0.9313525781692612	0.12785567097724523	0.65	1.0	bad>good	0.8998459167950693
MARCO	0.5219809131116152	1.070789515311682	0.7706930958516215	1.4956205243060043	0.65	1.0	bad>good	0.8998459167950693
MASP2	0.6377230642938224	0.6718750770561849	1.0260942694887918	1.048138267840927	0.65	1.0	bad>good	0.8998459167950693
MCAM	0.49217801932478206	0.8634719636326094	0.7743419867959717	0.6011583766105932	0.65	1.0	good>bad	0.8998459167950693
CYFIP2	0.8508095744399653	0.6445588602470451	0.45959774643481116	1.2417635646459064	0.65	1.0	bad>good	0.8998459167950693
CXCR3	0.366931203850819	-0.2921931883600041	0.28030074656980525	0.3383830964288606	0.65	1.0	bad>good	0.8998459167950693
LY96	1.3211781693888291	1.3222708609095375	1.3422471110118923	1.196373422824517	0.65	1.0	good>bad	0.8998459167950693
LTA	0.2864920370647156	0.7453948917082397	0.42610004759784603	0.5803790060604707	0.65	1.0	bad>good	0.8998459167950693
HLA-DMA	1.025451522190285	1.932036342582105	1.22620457154569	0.7595966210373221	0.65	1.0	good>bad	0.8998459167950693
HLA-DPA1	0.9402120737862415	1.3509136193130775	1.03544916922657	0.20516825531931712	0.65	1.0	good>bad	0.8998459167950693
HLA-DPB1	0.8071983697487861	1.4233055683573403	1.0481130568422428	0.26914581571046003	0.65	1.0	good>bad	0.8998459167950693
HAMP	0.4934424173104738	0.08040174887512772	0.6791842346895871	1.1036659948326741	0.65	1.0	bad>good	0.8998459167950693
HLA-A	0.996599627477198	1.1415235956471705	0.8905185738348195	1.026090877160762	0.65	1.0	bad>good	0.8998459167950693
HLA-C	1.1837806955568475	1.1888820750982712	0.9941567393774507	1.1442636458203193	0.65	1.0	bad>good	0.8998459167950693
GAGE1	0.8046044840292883	0.2867734967857888	0.6762889571705588	1.3344540156515121	0.65	1.0	bad>good	0.8998459167950693
GATA3	1.2921269154850377	2.09250505628859	1.3435783001774981	1.233093370312776	0.65	1.0	good>bad	0.8998459167950693
GZMH	-0.26577972994856747	0.24673221769103731	0.6478773865845081	0.6788870196546971	0.65	1.0	bad>good	0.8998459167950693
FOXP3	0.8654026873544773	-0.43937351051221074	0.4137064046535162	0.5165388892111887	0.65	1.0	bad>good	0.8998459167950693
FUT5	0.8063635329868875	0.9115162676045206	0.8472831379135619	1.5253598571885643	0.65	1.0	bad>good	0.8998459167950693
TNFSF11	0.09958842689479797	0.667025524990311	0.6639903638597678	0.5601468604701499	0.65	1.0	good>bad	0.8998459167950693
TNFSF13	0.94253834688741	0.08892956865637847	0.3328022507812898	0.8736829999008351	0.65	1.0	bad>good	0.8998459167950693
TNFRSF13B	-0.4438980859898283	-0.2645155648142543	-0.3918170806806534	-0.3775597217507915	0.65	1.0	bad>good	0.8998459167950693
BTK	1.3610961725650466	1.7492737051121163	1.356238538021706	1.407079040261545	0.65	1.0	bad>good	0.8998459167950693
BIRC5	-0.62797755517572	-0.5077388710730998	-0.8193124142343248	-0.7591213144297736	0.65	1.0	bad>good	0.8998459167950693
BLK	0.6912989120253452	0.9917605934140669	0.5670080108157833	0.7839312536385493	0.65	1.0	bad>good	0.8998459167950693
ATM	-0.18906796250776722	1.234784905975028	0.44659773353756393	1.3649026202721057	0.65	1.0	bad>good	0.8998459167950693
ATG16L1	0.03459818348426963	0.1116422509259482	0.13988984773384366	0.03085591393985158	0.65	1.0	good>bad	0.8998459167950693
IL2RB	0.7094915754907994	0.8996143708513603	0.45800311945657696	0.4747690898774984	0.65	1.0	bad>good	0.8998459167950693
IL2	0.07724635974630023	0.0910302476998848	0.12219371727196238	0.8899127069888996	0.65	1.0	bad>good	0.8998459167950693
IL22	0.0034511388765110507	0.48326638106224434	0.5596430564706815	0.5893313854281236	0.65	1.0	bad>good	0.8998459167950693
TLR9	1.1756892702040231	0.4556455212706801	0.7321630011889863	1.0987528924555428	0.65	1.0	bad>good	0.8998459167950693
TBX21	0.13882752361767733	1.456418299537667	0.6672825578671165	1.1245545916222657	0.65	1.0	bad>good	0.8998459167950693
TFE3	1.0084553749222296	1.0629497783896513	0.9528871928615331	1.327819008977302	0.65	1.0	bad>good	0.8998459167950693
CCL17	0.16018176906075077	1.0000821295560625	0.8665175923169973	1.0691362118719598	0.65	1.0	bad>good	0.8998459167950693
CCL19	0.269630771558886	0.7648444100361378	0.36447176389780117	0.7748395110764075	0.65	1.0	bad>good	0.8998459167950693
CCL2	1.3039807049871845	1.4618850755806962	1.2749623741512988	0.9281116934954664	0.65	1.0	good>bad	0.8998459167950693
CCL11	0.05054387861159798	0.13518270400126353	0.6979236527179963	0.9167886590126603	0.65	1.0	bad>good	0.8998459167950693
C8B	0.5095330034473955	0.9531728833742701	0.49854527999644277	1.6332206914822243	0.65	1.0	bad>good	0.8998459167950693
APOE	0.9446508355480525	1.1824445873979748	1.1821409391872655	0.8517004760831002	0.65	1.0	good>bad	0.8998459167950693
CARD11	-0.18240483993074608	0.2832122671491979	-0.5811867413555575	-0.18869752941889492	0.8	0.7	bad>good	0.8998459167950693
USP9Y	0.20322232918218797	0.6100095460312482	0.7395690210123339	0.7807090820115891	0.8	0.7	bad>good	0.8998459167950693
APP	0.23390915721949407	1.4178866026933843	-0.11367453939859606	0.9268717951298256	0.8	0.7	bad>good	0.8998459167950693
UBC	0.32468480154689616	1.743729441754637	0.4105853969291709	1.233444007785448	0.8	0.7	bad>good	0.8998459167950693
CASP3	-0.18321713257810096	1.5898754969948867	-0.2645025400234926	0.3163005297147204	0.8	0.7	bad>good	0.8998459167950693
CCL20	0.21800337812911413	1.3634245493622636	0.030546823243317683	1.1372937997944543	0.8	0.7	bad>good	0.8998459167950693
CCL21	0.6373491083988101	1.7418385950722162	0.4035160540569788	0.5181889237519831	0.8	0.7	bad>good	0.8998459167950693
CCL14	0.48188818233551123	1.609149929601746	0.2883217037749546	1.171070972509875	0.8	0.7	bad>good	0.8998459167950693
C9	0.8055349822154598	1.6392999959752848	0.9763874526198135	1.6684170517673076	0.8	0.7	bad>good	0.8998459167950693
IL2RG	-0.17803792367631913	1.7942960955655707	0.17095464449782824	0.6384318059697834	0.8	0.7	bad>good	0.8998459167950693
IL3	0.25165215845547667	0.6778926074577147	0.08160884570949434	1.2863849267444583	0.8	0.7	bad>good	0.8998459167950693
ATF1	-0.7100408485280779	0.16528924372784493	-0.6996675561594321	-0.42255804866524144	0.8	0.7	bad>good	0.8998459167950693
IL3RA	0.6919320763866552	0.9959666909779306	1.0448003547772444	1.4123481102749562	0.8	0.7	bad>good	0.8998459167950693
IL26	0.4997912383502692	1.446837922090646	-0.0016739588318721577	1.5056587849747263	0.8	0.7	bad>good	0.8998459167950693
TIGIT	-0.642677159201815	1.467250628259918	0.5201495189775432	1.471136947548797	0.8	0.7	bad>good	0.8998459167950693
CASP1	0.36861065800026016	1.3544792789188025	0.028907682489827558	0.6557384349133285	0.8	0.7	bad>good	0.8998459167950693
IL32	1.0006802057910793	1.8323855549077206	0.686352394880411	0.8288429615714965	0.8	0.7	bad>good	0.8998459167950693
IL27	0.9654397425757402	2.524709399880122	1.115623263440273	1.65565194502033	0.8	0.7	bad>good	0.8998459167950693
HLA-B	0.9363422929958106	1.4124945261924275	0.7292804330532677	1.1138661531966745	0.8	0.7	bad>good	0.8998459167950693
LGALS3	-0.21369754527564477	1.4217178334787461	-0.11401064550041219	0.25222282391410866	0.8	0.7	bad>good	0.8998459167950693
GTF3C1	0.6631583756603978	1.252064951400384	0.5689950335551371	0.5130137730703578	0.8	0.7	good>bad	0.8998459167950693
GZMA	-0.8668276014584165	1.6643920969541433	0.21464544550801223	1.3642215321037765	0.8	0.7	bad>good	0.8998459167950693
FCER2	0.7830462910355457	1.44075690217012	0.6702337696437107	0.9064683694272316	0.8	0.7	bad>good	0.8998459167950693
FN1	-0.052168373028611326	1.6592776232119153	-0.0593312152498599	1.1823757208149117	0.8	0.7	bad>good	0.8998459167950693
ANP32B	-0.8111801022316354	-0.5633757051646324	-0.5834936275503849	-0.5657083351198188	0.8	0.7	bad>good	0.8998459167950693
TNFRSF17	-0.3156823132999552	1.258876615631743	0.16753282468125	1.1360951951512084	0.8	0.7	bad>good	0.8998459167950693
ATG5	-0.6466381681849023	0.7258336666773585	-0.5702565281602487	-0.07816849546732918	0.8	0.7	bad>good	0.8998459167950693
BCL10	-0.048717138412862196	1.5051378431466675	-0.14204031799206826	0.9717142524483741	0.8	0.7	bad>good	0.8998459167950693
BID	-0.42767077438939316	0.11396757369348309	-0.41349940724225576	1.1327368457185572	0.8	0.7	bad>good	0.8998459167950693
C1QB	0.8011603517312058	1.7890358250080958	0.8309778376995495	0.782317639173015	0.8	0.7	good>bad	0.8998459167950693
IL25	0.13496208522730932	0.8456496177660328	0.47282366949110105	1.487620762037768	0.8	0.7	bad>good	0.8998459167950693
IL5RA	1.1698192726214163	1.7524835309958025	1.1290872804142928	1.734239042442918	0.8	0.7	bad>good	0.8998459167950693
MAPK3	-0.28007864745018807	1.39700119598811	-0.20484006417874623	0.08130205845874745	0.8	0.7	bad>good	0.8998459167950693
MAP2K4	-0.35000508150576903	2.1577086303353328	-0.10480074063893625	1.1690003676554532	0.8	0.7	bad>good	0.8998459167950693
MAGEB2	0.3892335631181234	1.531407046651939	0.4930159597905297	1.8048781337121698	0.8	0.7	bad>good	0.8998459167950693
MAGEA4	0.008118606349261981	0.4187259520240679	0.257357040306156	1.2065703435799635	0.8	0.7	bad>good	0.8998459167950693
HLA-DMB	0.916177884612364	2.0657697357222293	0.7406115334115508	1.0019160331577206	0.8	0.7	bad>good	0.8998459167950693
LY9	0.15335033471020731	1.1495938492332272	0.4005040215194051	1.1671093263667585	0.8	0.7	bad>good	0.8998459167950693
GZMK	-0.33618723370723275	0.6408316390899061	0.052486484108916674	0.7456318149843505	0.8	0.7	bad>good	0.8998459167950693
HLA-DRA	0.5761616343016387	1.082360683906866	0.6473958449021495	0.22273166066716277	0.8	0.7	good>bad	0.8998459167950693
HLA-G	0.4183225541468215	2.1014667099238946	0.376278514480759	0.9084132456158273	0.8	0.7	bad>good	0.8998459167950693
IFNA2	-0.35939947101931524	0.29273984875439557	-0.3403579247861875	1.1934206114880972	0.8	0.7	bad>good	0.8998459167950693
SH2B2	1.2480775139392657	1.8959737825985283	1.0614236540388986	1.1617951034128648	0.8	0.7	bad>good	0.8998459167950693
CD63	1.148668796962834	2.5691385393556634	1.0538367716290498	1.608524436231872	0.8	0.7	bad>good	0.8998459167950693
CRP	0.7246405750094309	1.8436531983033608	0.6852518822484361	1.694753720967778	0.8	0.7	bad>good	0.8998459167950693
PDCD1	1.0679034858935643	1.4106365648202797	1.0478401317088395	1.1575810597199245	0.8	0.7	bad>good	0.8998459167950693
NLRC5	0.8417213984885631	1.3745432486243983	0.8953266609711689	0.5935467502050321	0.8	0.7	good>bad	0.8998459167950693
CXCL12	0.09432794306442738	0.988411720725239	0.8789983160951135	1.2859235040104906	0.8	0.7	bad>good	0.8998459167950693
EPCAM	-0.2840018993416062	0.6194620214715201	-0.49240828872535647	-0.32148361751212073	0.8	0.7	bad>good	0.8998459167950693
COLEC12	0.8022860224570969	1.401418227469185	1.2877469742176413	1.2596098852767812	0.8	0.7	good>bad	0.8998459167950693
CHUK	-0.09334094158596251	0.6375430868888585	-0.04817965915880632	0.4516480581402851	0.8	0.7	bad>good	0.8998459167950693
CR2	0.646492816276645	1.4867024710866414	0.36764936682892296	1.6156611424847966	0.8	0.7	bad>good	0.8998459167950693
CTCFL	0.8224905188470704	1.1490431810630282	0.7170909289506707	1.1639962070351144	0.8	0.7	bad>good	0.8998459167950693
PDGFC	1.0938624496007183	2.0261438415421367	1.1152031407749485	1.1477077726058849	0.8	0.7	bad>good	0.8998459167950693
F2RL1	-0.159912621810201	1.2095994925780669	-0.1865158079134859	0.5098948402598281	0.8	0.7	bad>good	0.8998459167950693
FAS	-0.08067563327166583	1.1616498286390926	0.7312487867110868	1.4939348091548623	0.8	0.7	bad>good	0.8998459167950693
MAPK11	0.538793671005392	1.7276377334819024	0.5327831106663606	1.3557859390406979	0.8	0.7	bad>good	0.8998459167950693
DUSP6	0.4079003409128453	1.4766138321846216	0.293865724424562	0.9684163748895368	0.8	0.7	bad>good	0.8998459167950693
MR1	0.957731545288725	1.825823482897694	1.1423708067144098	1.9235742099292417	0.8	0.7	bad>good	0.8998459167950693
MRC1	0.8743665401800187	2.0568841088302268	1.0532214440690288	0.9515580884173303	0.8	0.7	good>bad	0.8998459167950693
MERTK	0.7748634080530717	1.3056433213479692	0.8144632514357553	0.9158854573338253	0.8	0.7	bad>good	0.8998459167950693
MIF	-0.2765317603696721	-0.12020770007939396	-0.46095924659263376	-0.25980746699392854	0.8	0.7	bad>good	0.8998459167950693
MAPK1	-0.05427900001594099	1.440724249089378	-0.16286284646340754	0.28847477374395	0.8	0.7	bad>good	0.8998459167950693
MAPK8	0.08762862195959698	1.3802665313368965	0.11859649576677	0.9620877134178109	0.8	0.7	bad>good	0.8998459167950693
CD8A	-0.765410401463617	0.8624618896348434	0.24776570587874414	0.9176434564852194	0.8	0.7	bad>good	0.8998459167950693
CD96	-0.5844508305244704	1.8004220440073126	-0.15307708492608949	0.85671727467777	0.8	0.7	bad>good	0.8998459167950693
CD58	0.16300510556464137	1.7866798495630405	0.3094075339380111	0.5515932116710841	0.8	0.7	bad>good	0.8998459167950693
KLRB1	-0.5076677475760092	0.6783937857948105	-0.476758605085793	-0.15060761281608967	0.8	0.7	bad>good	0.8998459167950693
KLRK1	-0.5532992505950258	1.5109007844820597	0.6038259277228478	1.442734039091162	0.8	0.7	bad>good	0.8998459167950693
KIR3DL1	1.0592908016694897	1.6515733084157744	1.0685920737169734	1.3311882325963764	0.8	0.7	bad>good	0.8998459167950693
LCK	-0.7370988752916122	0.18568058260596287	0.28638184990294896	0.7242525025972949	0.8	0.7	bad>good	0.8998459167950693
KLRG1	0.3484136525424373	0.6278308859781317	1.237131148700293	0.8468833321740047	0.8	0.7	good>bad	0.8998459167950693
IFI27	0.5092708543116642	1.704352343156086	0.3081923286436406	0.5517063376433077	0.8	0.7	bad>good	0.8998459167950693
IFNA17	0.909429765623309	1.5252896149976618	0.7137101324235374	1.5012744911356297	0.8	0.7	bad>good	0.8998459167950693
IFNGR1	0.5403255205259466	1.959001261312462	0.5004929322055937	0.8264690044212029	0.8	0.7	bad>good	0.8998459167950693
PBK	-0.938766018550977	0.24723069262780967	-0.8023708343602057	0.09680512473252818	0.8	0.7	bad>good	0.8998459167950693
PAX5	0.7708596135046537	1.6735098821441707	0.5611492422245273	1.3340429705946566	0.8	0.7	bad>good	0.8998459167950693
CTSW	-0.6375194309215634	1.5880365737427011	0.32757750378862	1.2549362300827094	0.8	0.7	bad>good	0.8998459167950693
CTSS	0.5038930855389189	1.7576932717974565	0.24571447839140625	0.6307965241365302	0.8	0.7	bad>good	0.8998459167950693
CXCL13	1.241688607082647	2.0775951279968616	0.5159005952578257	1.110837560877601	0.8	0.7	bad>good	0.8998459167950693
TNFSF10	0.8847479195482502	1.6250142829017284	0.3118431725985171	1.1306586986002378	0.8	0.7	bad>good	0.8998459167950693
YTHDF2	0.06722370247594617	0.5060036023725439	-0.05961028826270617	0.022380009052960597	0.8	0.7	bad>good	0.8998459167950693
TPTE	0.4572708431247633	0.6378901565480528	0.43357740292158525	1.5386570409176288	0.8	0.7	bad>good	0.8998459167950693
IRGM	1.0460514811913726	1.9223982517852694	0.8520125290907986	1.8316805759501367	0.8	0.7	bad>good	0.8998459167950693
IFNL1	-0.28413420559777786	2.1355832699005064	-0.07240614483236862	1.7677834970017952	0.8	0.7	bad>good	0.8998459167950693
IFNL2	0.7373032969294497	1.71214518492531	0.45004288515925633	1.6661978795084227	0.8	0.7	bad>good	0.8998459167950693
IL18	0.2660675429975513	2.3628981069290496	0.19488307288712683	1.6189777909596152	0.8	0.7	bad>good	0.8998459167950693
IL13	0.7058097045998714	1.7928399044684384	0.7139652836809947	1.6772121491469238	0.8	0.7	bad>good	0.8998459167950693
SSX1	0.21621160897178454	1.4632287280090501	0.3417478574726743	1.5167066177576078	0.8	0.7	bad>good	0.8998459167950693
SMAD2	0.1454824439647684	1.1925386929730741	0.01617243858362653	0.11651738246597043	0.8	0.7	bad>good	0.8998459167950693
SMAD3	0.3245611050133813	0.3562248635340345	-0.18020620900045403	1.1329418809712393	0.8	0.7	bad>good	0.8998459167950693
CCL28	-0.3078214532412755	1.2996504629509225	-0.48976343882784884	0.7066448531761358	0.8	0.7	bad>good	0.8998459167950693
CCR6	0.1349905773726773	1.9235542084119766	-0.0856722585406886	1.3406983383910298	0.8	0.7	bad>good	0.8998459167950693
CCR4	0.5819590054605703	1.8482996439742783	0.9455706946241129	1.4838008727165841	0.8	0.7	bad>good	0.8998459167950693
TLR6	1.2432532505483644	1.4038799234162975	1.4623686681319537	1.4536912066314407	0.8	0.7	good>bad	0.8998459167950693
CD19	-0.18173238099009997	1.5398832664622164	0.27308850818126706	1.0193783389435696	0.8	0.7	bad>good	0.8998459167950693
SH2D1A	-0.4098816948825731	0.34996107223709916	0.13469428667135963	0.6157440056888762	0.8	0.7	bad>good	0.8998459167950693
SAA1	-0.41021791839136457	-0.407383406583784	0.10088222996107772	0.6044236750675944	0.8	0.7	bad>good	0.8998459167950693
REPS1	-0.2509163703531424	0.3680356879160966	-0.0773036835104533	-0.4318919850097283	0.8	0.7	good>bad	0.8998459167950693
S100A7	-0.09451561623184263	0.35415601897745086	-0.337917196527832	0.9152140751655159	0.8	0.7	bad>good	0.8998459167950693
TLR3	-0.506958004737796	2.653407801808391	-0.5981995001133352	1.4223584821307433	0.8	0.7	bad>good	0.8998459167950693
TNFRSF12A	0.6696440439465674	0.6750301530970545	0.646854751351198	1.3753928855068291	0.8	0.7	bad>good	0.8998459167950693
TNFRSF11A	-0.513793824416893	1.0455115453178605	-0.6603028988514051	0.32591736574451796	0.8	0.7	bad>good	0.8998459167950693
SPANXB1	0.008997680543883169	1.2384956207125322	0.13540381268191662	0.9003413964161094	0.8	0.7	bad>good	0.8998459167950693
TLR7	1.0022309000533938	1.328056853636771	0.9677875870066707	1.3617394487955095	0.8	0.7	bad>good	0.8998459167950693
CD3E	-0.9844360173460089	0.0	0.23911768342622555	0.28553863529230283	0.8	0.7	bad>good	0.8998459167950693
CD3G	-0.47051661659370325	2.19817012824684	0.4391719276569179	1.8958802278436684	0.8	0.7	bad>good	0.8998459167950693
CD48	0.5423692658774611	1.9717158539793354	0.8532406588547344	1.046600944379306	0.8	0.7	bad>good	0.8998459167950693
RORC	1.0256381509647967	1.5069629703741145	0.5788704547877384	1.4392535575543466	0.8	0.7	bad>good	0.8998459167950693
CD33	0.6447254909896303	1.2033068231938655	1.4648708759088402	1.1802072841956313	0.8	0.7	good>bad	0.8998459167950693
CD27	-0.41521591413496367	0.6416933293407724	0.3135334387819313	0.7304123530357377	0.8	0.7	bad>good	0.8998459167950693
CD37	0.5126364342049965	1.4350857295780646	1.352909210713177	1.2665103962847812	0.8	0.7	good>bad	0.8998459167950693
CD2	0.56091356215091	1.0072702376330833	1.0717600545112813	0.9312110113917239	0.8	0.7	good>bad	0.8998459167950693
CD209	1.6304618795992463	1.808008943067552	1.2549295045904814	1.7127606467518577	0.8	0.7	bad>good	0.8998459167950693
CD22	-0.5145988558890366	1.4883313379194778	0.1255828321861289	1.4437327163763507	0.8	0.7	bad>good	0.8998459167950693
CD160	0.41851964980178064	2.180433532149069	0.19276971742218726	1.2509345123155027	0.8	0.7	bad>good	0.8998459167950693
CD180	-0.007421883423363584	1.5558956696370785	0.6181554289304915	1.2418648792226519	0.8	0.7	bad>good	0.8998459167950693
CD164	-0.4977030660575289	1.0732333408884207	-0.5967449634888915	-0.19839227562678166	0.8	0.7	bad>good	0.8998459167950693
PPARG	0.08886940642394947	0.4252817567619239	-0.33172489139152667	0.5679561063247359	0.8	0.7	bad>good	0.8998459167950693
CD1D	0.6946355907557085	1.7254901596670187	0.4221826343880857	1.3575870443569327	0.8	0.7	bad>good	0.8998459167950693
CEACAM8	1.525489511241745	2.2220012072929287	1.0666322537584643	1.4955208246393894	0.8	0.7	bad>good	0.8998459167950693
PTGDR2	0.8315491223699111	1.6803830000069055	0.8492861342553284	1.6881584799902	0.8	0.7	bad>good	0.8998459167950693
PRKCD	-0.13836004549986516	1.1125779010385914	0.12722408554566075	1.3890474984172687	0.8	0.7	bad>good	0.8998459167950693
PSEN1	-0.1776224814817355	1.7586025749221519	-0.15452354021483206	0.6705906798797199	0.8	0.7	bad>good	0.8998459167950693
PIK3CG	0.8968245989848203	1.3755086460863457	1.2129640942388213	1.3205443386152969	0.8	0.7	bad>good	0.8998459167950693
CD79B	-0.5902599718476069	0.7591631702402423	0.16548541367504996	0.7930746440326869	0.8	0.7	bad>good	0.8998459167950693
CDH5	-0.33903778301201004	1.6078558136194856	0.8230714871306315	1.109284782587317	0.8	0.7	bad>good	0.8998459167950693
CDH1	-0.7047191997072929	0.854462785785105	-0.7629850517176009	-0.27777410082040754	0.8	0.7	bad>good	0.8998459167950693
IL1RAPL2	0.5244973701130787	1.4775247043514264	0.7394227860730517	1.251148689766493	0.8	0.7	bad>good	0.8998459167950693
ITGA2B	0.8486985872149462	2.0326107684181616	1.1415811284938007	1.0587506730226706	0.8	0.7	good>bad	0.8998459167950693
ITGA6	-0.29214606575392227	0.8461348397570742	-0.17421812241344023	0.19020674530783924	0.8	0.7	bad>good	0.8998459167950693
IL7	-0.5328996161386044	0.5837835971248049	0.45067075753862285	0.9536023866840386	0.8	0.7	bad>good	0.8998459167950693
IRF2	0.9726260591031968	2.221388198312671	1.1659213739098047	1.7873952125586456	0.8	0.7	bad>good	0.8998459167950693
ITCH	-0.1297391816154494	0.24151266222827536	-0.4233935320993824	-0.25379249190255854	0.8	0.7	bad>good	0.8998459167950693
ISG20	1.3953337103450862	1.4102880493198384	0.6913021922694439	1.685711599027605	0.8	0.7	bad>good	0.8998459167950693
IL22RA2	-0.26339337182131006	0.5069618572264951	-0.03080359051528747	0.6698298261266374	0.8	0.7	bad>good	0.8998459167950693
IL12A	-1.4477556891921213	0.8331901697142906	-0.9688358218167722	0.2810265468207002	0.8	0.7	bad>good	0.8998459167950693
IL11RA	0.8484980368840158	1.7077814586383457	0.25887671779350613	1.0962915396461939	0.8	0.7	bad>good	0.8998459167950693
CCL5	-0.40879372987673035	0.6852819418138955	0.46193447650401814	0.7754959159417513	0.8	0.7	bad>good	0.8998459167950693
CCRL2	-0.046797882618380776	1.3925146723468833	0.3786495229524389	1.4664015548417	0.8	0.7	bad>good	0.8998459167950693
SEMG1	1.1378009019928879	1.664731434177142	0.9813065084195883	1.6709811725268817	0.9	0.4	bad>good	0.9412607449856734
CCL26	0.956977321463882	1.3056916361725939	0.7147040395182683	1.7543622528046454	0.9	0.4	bad>good	0.9412607449856734
